18;NA;India;NA;NA;80000;male;NA;0;14;NA;0;NA;Full-Stack Web Developer;Hindi;NA;20;8;bachelor's degree;Computer Science,,,,,,
23;NA;Bangladesh;NA;Not working but looking for work;80000;male;NA;0;3;NA;0;NA;  Product Manager;Bengali;NA;0;1;bachelor's degree;Marketing,,,,,,
31;40;United Kingdom;software development and IT;Employed for wages;NA;male;1;1;3;NA;0;0;NA;English;married or domestic partnership;500;NA;bachelor's degree;Web Design,,,,,,
32;30;United States of America;arts, entertainment, sports, or media;Employed for wages;NA;female;NA;0;6;13500;0;0;NA;English;NA;0;2;bachelor's degree;Religious Studies,,,
18;NA;United Kingdom;NA;NA;NA;male;NA;0;38;NA;0;NA;NA;English;NA;50;36;some college credit, no degree;NA,,,,,
53;NA;United States of America;NA;Not working but looking for work;NA;male;0;1;16;NA;0;NA;NA;English;married or domestic partnership;1024;NA;bachelor's degree;Art Studies,,,,,,
52;20;United States of America;office and administrative support;Employed for wages;NA;male;NA;0;20;13000;0;1;NA;English;NA;75;18;bachelor's degree;Communications,,,,,,
29;120;United Kingdom;software development and IT;Employed for wages;NA;male;1;1;16;55000;0;0;NA;English;married or domestic partnership;50;18;trade, technical, or vocational training;NA,,,,
24;40;Russia;architecture or physical engineering;Employed for wages;8600;female;NA;0;16;8000;0;1;Full-Stack Web Developer;Russian;NA;600;3;bachelor's degree;Chemical Engineering,,,,,,
51;30;Germany;education;Self-employed business owner;NA;male;1;1;10;17500;0;0;NA;Dutch;married or domestic partnership;0;400;professional degree (MBA, MD, JD, etc.);Computer Science,,,
26;70;United States of America;education;Employed for wages;NA;male;NA;0;1;30000;0;0;NA;English;NA;0;3;bachelor's degree;Religious Studies,,,,,,
27;60;United States of America;software development and IT;Employed for wages;NA;male;NA;0;20;30000;0;0;NA;English;NA;16000;9;bachelor's degree;Political Science,,,,,,
33;15;United States of America;office and administrative support;Employed for wages;45000;male;1;1;6;30000;0;1;  Mobile Developer;English;married or domestic partnership;500;12;bachelor's degree;English,,,,,,
24;60;United States of America;software development and IT;Employed for wages;120000;male;NA;0;20;30000;1;0;  Data Scientist / Data Engineer;English;NA;0;7;bachelor's degree;Statistics,,,,,,
20;NA;Philippines;NA;Not working and not looking for work;NA;female;NA;0;3;NA;0;NA;NA;English;NA;0;3;some college credit, no degree;NA,,,,,
20;NA;Romania;NA;Not working but looking for work;NA;male;NA;0;15;NA;0;NA;NA;Romanian;NA;500;4;high school diploma or equivalent (GED);NA,,,,,,
24;60;United States of America;office and administrative support;Employed for wages;65000;female;NA;0;25;30000;1;1;Full-Stack Web Developer;English;NA;0;4;associate's degree;Computer Science,,,,,,
35;0;Argentina;education;Self-employed freelancer;60000;male;NA;0;50;15000;0;0;  Front-End Web Developer;Spanish;NA;2000;24;some college credit, no degree;NA,,,,,
30;NA;United States of America;NA;Not working but looking for work;60000;male;NA;0;35;NA;1;NA;  Front-End Web Developer;English;NA;500;12;some college credit, no degree;NA,,,,,
16;NA;United States of America;NA;Not working but looking for work;NA;male;NA;0;NA;NA;0;NA;Full-Stack Web Developer;English;NA;NA;NA;some high school;NA,,,,,,
24;0;Philippines;arts, entertainment, sports, or media;Employed for wages;NA;female;0;1;1;11000;0;0;NA;Hiligaynon;single, never married;0;0;bachelor's degree;Marketing,,
23;60;United States of America;food and beverage;Employed for wages;NA;male;NA;0;0;14000;1;1;  Mobile Developer;English;NA;NA;2;some college credit, no degree;NA,,,,,
24;NA;United States of America;NA;Not working but looking for work;NA;male;NA;0;10;NA;1;NA;NA;English;NA;20000;12;bachelor's degree;Economics,,,,,,
23;40;United Kingdom;software development and IT;Employed for wages;NA;male;NA;0;5;NA;0;0;NA;English;NA;NA;200;bachelor's degree;Web Design,,,,,,
21;NA;Japan;NA;Not working but looking for work;NA;male;NA;0;20;NA;0;NA;NA;German;NA;400;14;some high school;NA,,,,,,
31;NA;Ireland;NA;Not working but looking for work;45000;female;NA;0;20;NA;0;NA;  Front-End Web Developer;Italian;NA;500;6;master's degree (non-professional);Electrical and Electronics Engineering,,,,,,
28;2;United States of America;software development and IT;Employed for wages;100000;female;1;1;15;50000;1;1;  Front-End Web Developer;English;single, never married;21000;16;bachelor's degree;Criminal Justice,,,,,
17;NA;Canada;NA;Not working but looking for work;NA;male;NA;0;20;NA;0;NA;NA;French;NA;0;4;high school diploma or equivalent (GED);NA,,,,,,
60;NA;Moldova;NA;Retired;NA;male;NA;0;6;NA;0;NA;NA;Romanian;NA;0;12;Ph.D.;Computer and Information Systems Security,,,,,,
44;NA;Greece;NA;Self-employed freelancer;NA;female;0;1;2;NA;0;NA;NA;Greek;single, never married;NA;NA;bachelor's degree;Physics,,,,,
23;NA;Turkey;NA;Not working but looking for work;50000;female;NA;0;5;NA;0;NA;  Data Scientist / Data Engineer;Turkish;NA;0;1;bachelor's degree;Linguistics, Interpretation, and Translation,,,,
31;NA;United Kingdom;software development and IT;Employed for wages;NA;male;NA;0;5;NA;0;0;NA;English;NA;0;30;some college credit, no degree;NA,,,,,
15;NA;United States of America;NA;Unable to work;40000;male;NA;0;3;NA;1;NA;Full-Stack Web Developer;Spanish;NA;0;24;some high school;NA,,,,,,
15;NA;Germany;NA;Not working and not looking for work;60000;male;NA;0;5;NA;0;NA;Back-End Web Developer;German;NA;0;3;some high school;NA,,,,,,
22;20;United States of America;software development and IT;Employed for wages;60000;male;NA;0;6;20000;0;0;  Product Manager;English;NA;0;24;bachelor's degree;Industrial and Engineering Management,,,,,,
29;NA;Belgium;NA;NA;NA;male;0;1;8;NA;1;NA;NA;Dutch;single, never married;100;2;Ph.D.;Electrical Engineering,,,,,
NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;0;480;NA;NA,,,,,,
31;55;United States of America;transportation;Employed for wages;NA;male;NA;0;25;120000;0;1;NA;English;NA;75;3;bachelor's degree;Business Administration and Management,,,,,,
29;30;United States of America;software development and IT;Employed for wages;NA;male;NA;0;15;77000;0;0;NA;English;NA;600;24;trade, technical, or vocational training;NA,,,,
22;NA;India;NA;Not working but looking for work;40000;male;NA;0;12;NA;1;NA;  Mobile Developer;Bengali;NA;0;6;bachelor's degree;Computer Science,,,,,,
23;60;United States of America;software development and IT;Employed for wages;NA;male;NA;0;10;20000;0;0;NA;English;NA;0;24;bachelor's degree;Music Technology,,,,,,
42;10;Monaco;finance;Employed for wages;50000;female;NA;0;2;90000;1;1;  Product Manager;English;NA;0;NA;professional degree (MBA, MD, JD, etc.);Economics,,,
35;30;United States of America;software development and IT;Employed for wages;NA;male;0;1;10;170000;0;0;NA;English;married or domestic partnership;50;120;bachelor's degree;Computer Science,,,,,,
44;NA;United States of America;NA;A stay-at-home parent or homemaker;90000;male;1;1;2;NA;0;NA;  Front-End Web Developer;Persian;married or domestic partnership;400;0;bachelor's degree;Anthropology,,,,,,
52;105;United States of America;education;Self-employed freelancer;NA;female;1;1;2;45000;0;1;NA;English;married or domestic partnership;0;0;professional degree (MBA, MD, JD, etc.);Medicine,,,
43;NA;United States of America;NA;Unable to work;NA;female;NA;0;25;NA;1;NA;NA;English;NA;0;1;some college credit, no degree;NA,,,,,
34;NA;Norway;NA;Not working but looking for work;NA;male;1;1;2;NA;0;NA;NA;Icelandic;married or domestic partnership;500;12;some college credit, no degree;NA,,,,,
26;90;Austria;software development and IT;Employed for wages;NA;male;1;1;20;30000;1;0;NA;Slovenian;married or domestic partnership;300;12;high school diploma or equivalent (GED);NA,,,,,,
23;10;Egypt;software development and IT;Self-employed freelancer;NA;male;NA;0;12;150000;0;0;NA;Arabic;NA;0;48;high school diploma or equivalent (GED);NA,,,,,,
21;NA;India;NA;Not working but looking for work;90000;male;NA;0;15;NA;0;NA;  Mobile Developer;Gujarati;NA;0;20;high school diploma or equivalent (GED);NA,,,,,,
27;NA;Brazil;NA;NA;35000;female;NA;0;6;NA;0;NA;  Front-End Web Developer;Portuguese;NA;200;3;bachelor's degree;Graphic Design,,,,,,
24;NA;United States of America;NA;NA;NA;male;NA;0;13;NA;0;NA;NA;English;NA;35;8;bachelor's degree;Entrepreneurship,,,,,,
22;NA;Poland;NA;Doing an unpaid internship;NA;male;NA;0;20;NA;0;NA;NA;Polish;NA;100;30;bachelor's degree;Computer Science,,,,,,
30;120;United States of America;arts, entertainment, sports, or media;Employed for wages;NA;male;NA;0;10;40000;0;0;NA;English;NA;10000;60;bachelor's degree;Journalism,,,
22;NA;Brazil;NA;Not working but looking for work;60000;male;NA;0;30;NA;0;NA;  Data Scientist / Data Engineer;Portuguese;NA;0;1;some high school;NA,,,,,,
30;15;United States of America;software development and IT;Employed for wages;NA;male;NA;0;4;65000;0;0;NA;English;NA;0;36;bachelor's degree;Information Systems,,,,,,
22;NA;Pakistan;NA;Not working but looking for work;48000;female;NA;0;20;NA;0;NA;  Front-End Web Developer;Urdu;NA;240;47;master's degree (non-professional);Computer Software Engineering,,,,,,
16;NA;Canada;NA;Unable to work;NA;male;NA;0;5;NA;1;NA;NA;Chinese;NA;0;6;some high school;NA,,,,,,
34;NA;United States of America;NA;Not working but looking for work;NA;male;NA;0;3;NA;1;NA;NA;English;NA;13000;12;bachelor's degree;English,,,,,,
19;NA;Bangladesh;NA;Not working but looking for work;NA;male;NA;0;3;NA;0;NA;NA;Bengali;NA;0;10;some high school;NA,,,,,,
19;NA;Hungary;NA;Not working and not looking for work;NA;male;NA;0;4;NA;0;NA;  Front-End Web Developer;Hungarian;NA;0;2;no high school (secondary school);NA,,,,,,
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,,,,,,
34;20;United States of America;arts, entertainment, sports, or media;Employed for wages;60000;male;1;1;8;52000;0;1;  User Experience Designer;English;married or domestic partnership;200;48;some college credit, no degree;NA,,
29;NA;United States of America;NA;Not working but looking for work;NA;male;NA;0;50;NA;0;NA;NA;English;NA;0;24;some college credit, no degree;NA,,,,,
NA;NA;NA;NA;NA;NA;male;NA;NA;70;NA;NA;NA;NA;NA;NA;700;2;NA;NA,,,,,,
29;NA;Russia;NA;Not working but looking for work;NA;male;NA;0;10;NA;0;NA;NA;Russian;NA;0;36;master's degree (non-professional);Computer Software Engineering,,,,,,
46;NA;Romania;NA;Not working but looking for work;NA;female;NA;0;40;NA;0;NA;NA;Romanian;NA;500;12;bachelor's degree;Finance,,,,,,
NA;NA;United States of America;NA;NA;NA;NA;NA;0;0;NA;0;NA;NA;English;NA;0;24;some high school;NA,,,,,,
33;300;Finland;NA;Employed for wages;40000;male;1;1;30;25000;0;1;  Front-End Web Developer;Amharic;married or domestic partnership;100;6;bachelor's degree;Information Technology,,,,,,
22;60;United States of America;NA;Employed for wages;NA;female;NA;0;10;NA;1;1;NA;Portuguese;NA;0;1;some college credit, no degree;NA,,,,,
36;NA;Canada;NA;NA;NA;male;NA;NA;NA;NA;1;NA;NA;French;NA;0;300;NA;NA,,,,,,
34;40;Netherlands (Holland, Europe);NA;Self-employed freelancer;NA;male;NA;0;16;159000;0;1;NA;English;NA;200;24;bachelor's degree;Engineering Design,,,,,
13;NA;United States of America;NA;NA;NA;male;NA;0;50;NA;0;NA;  Front-End Web Developer;Gujarati;NA;0;14;NA;NA,,,,,,
19;NA;Argentina;NA;Not working but looking for work;NA;male;NA;0;8;NA;1;NA;NA;Spanish;NA;0;8;high school diploma or equivalent (GED);NA,,,,,,
33;120;Brazil;software development and IT;Employed for wages;NA;male;NA;0;5;6000;0;0;NA;Portuguese;NA;200;6;master's degree (non-professional);Mathematics,,,,,,
32;65;United States of America;software development and IT;Employed for wages;NA;male;0;1;5;80000;0;0;NA;English;married or domestic partnership;0;60;master's degree (non-professional);Engineering,,,,,,
24;NA;Russia;NA;Not working but looking for work;NA;male;NA;0;30;NA;0;NA;NA;Russian;NA;0;3;some college credit, no degree;NA,,,,,
22;NA;United States of America;NA;Not working but looking for work;60000;male;NA;0;40;NA;0;NA;  Data Scientist / Data Engineer;English;NA;0;27;bachelor's degree;Computational and Applied Mathematics,,,,,,
34;30;Hungary;software development and IT;Employed for wages;NA;male;NA;0;8;NA;0;1;NA;Hungarian;NA;100;18;master's degree (non-professional);Ecology and Evolutionary Biology,,,,,,
33;30;Germany;software development and IT;Employed for wages;NA;male;1;1;20;70000;1;1;NA;Persian;single, never married;120;24;Ph.D.;Business Administration and Management,,,,,
27;NA;Belgium;NA;Not working but looking for work;NA;male;0;1;20;NA;NA;NA;NA;Afrikaans;single, never married;NA;24;professional degree (MBA, MD, JD, etc.);Electrical and Electronics Engineering,,
28;100;United States of America;sales;Employed for wages;50000;male;NA;0;10;29000;1;0;Full-Stack Web Developer;Nepali;NA;100;7;high school diploma or equivalent (GED);NA,,,,,,
11;0;United States of America;NA;Self-employed freelancer;NA;genderqueer;NA;0;NA;NA;1;NA;NA;English;NA;0;1;no high school (secondary school);NA,,,,,,
34;90;United States of America;education;Employed for wages;90000;male;NA;0;23;75000;0;1;  Data Scientist / Data Engineer;English;NA;120;13;bachelor's degree;Computer and Information Studies,,,,,,
36;5;Germany;sales;Self-employed business owner;NA;male;NA;0;30;NA;0;1;NA;Romanian;NA;0;4;bachelor's degree;Teaching English as a Second Language,,,,,,
26;0;Canada;software development and IT;Self-employed freelancer;NA;male;NA;0;30;10000;0;0;NA;English;NA;9000;14;bachelor's degree;Psychology,,,,,,
22;30;United States of America;office and administrative support;Employed for wages;60000;male;NA;0;5;45000;0;1;  Data Scientist / Data Engineer;English;NA;0;8;bachelor's degree;Physics,,,,,,
28;30;United States of America;software development and IT;Employed for wages;NA;male;NA;0;4;80000;0;0;NA;English;NA;500;120;some college credit, no degree;NA,,,,,
19;NA;India;NA;Doing an unpaid internship;NA;male;NA;0;5;NA;0;NA;NA;Hindi;NA;300;12;some high school;NA,,,,,,
20;NA;Moldova;NA;Not working but looking for work;NA;male;NA;0;1;NA;0;NA;NA;Russian;NA;0;5;some high school;NA,,,,,,
17;NA;France;NA;Unable to work;NA;male;NA;0;7;NA;0;NA;NA;French;NA;0;9;no high school (secondary school);NA,,,,,,
42;NA;Portugal;NA;NA;50000;male;1;1;20;NA;0;NA;Back-End Web Developer;Portuguese;married or domestic partnership;1000;1;master's degree (non-professional);Business Administration and Management,,,,,,
24;NA;United States of America;NA;NA;80000;male;NA;0;20;NA;0;NA;  Mobile Developer;English;NA;50;12;some college credit, no degree;NA,,,,,
50;NA;Barbados;NA;Not working but looking for work;NA;female;1;1;5;NA;0;NA;NA;English;married or domestic partnership;NA;6;bachelor's degree;Information Technology,,,,,,
38;30;United States of America;NA;Employed for wages;70000;male;NA;0;15;45000;0;1;  Data Scientist / Data Engineer;English;NA;300;10;bachelor's degree;Chemistry,,,,,,
18;NA;United Kingdom;NA;NA;NA;male;NA;0;10;NA;0;NA;NA;English;NA;0;18;high school diploma or equivalent (GED);NA,,,,,,
32;0;United States of America;software development and IT;Employed for wages;NA;male;NA;0;12;75000;0;1;NA;English;NA;12000;21;bachelor's degree;Radio And Television Broadcasting,,,,,,
20;20;United States of America;software development and IT;Employed for wages;50000;female;NA;0;20;6000;1;0;Full-Stack Web Developer;Mandarin Chinese;NA;100;12;some college credit, no degree;NA,,,,,
43;0;United States of America;software development and IT;Employed for wages;NA;male;1;1;3;150000;0;0;NA;English;married or domestic partnership;0;240;bachelor's degree;Computer Science,,,,,,
25;NA;NA;NA;Unable to work;NA;male;NA;0;15;NA;0;NA;NA;English;NA;100;24;some college credit, no degree;NA,,,,,
22;NA;Panama;NA;Not working and not looking for work;NA;male;NA;0;5;NA;0;NA;NA;Spanish;NA;0;48;some college credit, no degree;NA,,,,,
35;120;United States of America;software development and IT;Employed for wages;80000;female;NA;0;2;75000;0;0;  Quality Assurance Engineer;English;NA;0;2;some college credit, no degree;NA,,,,,
24;10;United States of America;food and beverage;Employed for wages;70000;female;NA;0;40;NA;0;1;Full-Stack Web Developer;English;NA;150;12;bachelor's degree;Geography,,,,,,
28;0;France;software development and IT;Self-employed freelancer;NA;male;NA;0;5;14000;1;0;NA;French;NA;10;36;professional degree (MBA, MD, JD, etc.);Computer Programming,,,
30;0;United States of America;office and administrative support;Self-employed freelancer;45000;female;NA;0;20;NA;0;1;Full-Stack Web Developer;English;NA;200;6;bachelor's degree;Biology,,,,,,
37;NA;Greece;NA;Not working but looking for work;NA;female;NA;0;NA;NA;0;NA;  Mobile Developer;Greek;NA;NA;NA;bachelor's degree;Computer Science,,,,,,
16;NA;United States of America;NA;Not working but looking for work;15000;male;NA;0;35;NA;0;NA;  Data Scientist / Data Engineer;English;NA;40;3;some high school;NA,,,,,,
34;60;United States of America;food and beverage;Employed for wages;60000;male;1;1;12;30000;0;1;Full-Stack Web Developer;English;married or domestic partnership;0;3;professional degree (MBA, MD, JD, etc.);Philosophy,,,
31;NA;Germany;NA;Doing an unpaid internship;NA;male;0;1;25;NA;1;NA;NA;Hebrew;married or domestic partnership;1650;14;bachelor's degree;Communication and Media Studies,,,,,,
22;15;United States of America;food and beverage;Employed for wages;60000;female;0;1;12;11300;1;1;  Front-End Web Developer;English;single, never married;19;12;associate's degree;Computer Engineering Technician,,,,,
NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;NA;NA;NA;some high school;NA,,,,,,
14;NA;United States of America;NA;Unable to work;80000;male;NA;NA;3;NA;0;NA;Full-Stack Web Developer;English;NA;30;9;no high school (secondary school);NA,,,,,,
23;NA;United States of America;NA;Not working but looking for work;25000;male;NA;0;2;NA;0;NA;  Front-End Web Developer;English;NA;0;18;bachelor's degree;Political Science,,,,,,
45;0;United States of America;NA;Self-employed freelancer;60000;genderqueer;NA;0;20;10000;1;1;  Front-End Web Developer;English;NA;0;7;Ph.D.;Philosophy,,,,,,
22;NA;United States of America;NA;Military;NA;male;1;1;5;NA;0;NA;NA;English;married or domestic partnership;0;0;some college credit, no degree;NA,,,,,
47;20;New Zealand;NA;Employed for wages;50000;male;1;1;5;NA;0;0;  Data Scientist / Data Engineer;English;married or domestic partnership;400;70;master's degree (non-professional);Information Systems,,,,,,
31;NA;United States of America;software development and IT;Employed for wages;NA;male;1;1;6;67600;0;0;NA;English;married or domestic partnership;200;4;bachelor's degree;Business Administration,,,,,,
28;25;United States of America;software development and IT;Employed for wages;60000;male;NA;0;40;28000;0;1;Full-Stack Web Developer;Nepali;NA;50;1;some college credit, no degree;NA,,,,,
30;60;Tunisia;software development and IT;Employed for wages;NA;male;NA;0;20;12000;0;1;NA;Arabic;NA;0;70;high school diploma or equivalent (GED);NA,,,,,,
22;20;United States of America;NA;Employed for wages;NA;female;NA;0;25;15000;0;0;NA;English;NA;9000;12;high school diploma or equivalent (GED);NA,,,,,,
31;5;Serbia;software development and IT;Employed for wages;50000;male;NA;0;10;27000;0;1;Full-Stack Web Developer;English;NA;200;6;trade, technical, or vocational training;NA,,,,
45;20;United States of America;NA;Employed for wages;NA;trans;1;1;21;30000;0;1;NA;English;separated;0;12;professional degree (MBA, MD, JD, etc.);Engineering,,,
21;NA;France;NA;Doing an unpaid internship;NA;male;NA;0;6;NA;0;NA;  Front-End Web Developer;French;NA;NA;20;bachelor's degree;Audio and Video Production,,,,,,
53;30;United States of America;software development and IT;Employed for wages;45000;male;1;1;12;55000;0;0;Back-End Web Developer;English;divorced;500;12;some college credit, no degree;NA,,,,,
31;95;Australia;architecture or physical engineering;Employed for wages;65000;male;1;1;15;95000;0;0;  Data Scientist / Data Engineer;English;separated;950;12;trade, technical, or vocational training;NA,,,,
35;10;Norway;software development and IT;Employed for wages;NA;male;NA;0;5;108000;0;0;NA;Norwegian;NA;350;90;master's degree (non-professional);Computer Science,,,,,,
25;15;United States of America;NA;Employed for wages;NA;NA;NA;0;10;30000;0;0;NA;English;NA;100;12;bachelor's degree;Computer and Information Studies,,,,,,
18;NA;United States of America;NA;Not working and not looking for work;NA;male;NA;0;6;NA;1;NA;NA;French;NA;0;40;some college credit, no degree;NA,,,,,
24;NA;Bangladesh;NA;Not working and not looking for work;10000;male;0;1;10;NA;1;NA;Full-Stack Web Developer;Bengali;single, never married;80;24;bachelor's degree;Computer Science,,,,,
27;NA;United States of America;NA;Not working and not looking for work;45000;male;NA;0;15;NA;1;NA;Back-End Web Developer;Spanish;NA;0;8;bachelor's degree;Cognitive Science,,,,,,
23;NA;Colombia;NA;Not working but looking for work;20000;male;NA;0;60;NA;0;NA;Full-Stack Web Developer;Spanish;NA;2000;3;some high school;NA,,,,,,
29;0;United States of America;office and administrative support;Employed for wages;50000;male;0;1;25;12000;1;0;  Front-End Web Developer;English;single, never married;0;1;some college credit, no degree;NA,,,,
58;60;United States of America;construction and extraction;Employed for wages;40000;female;NA;0;8;30000;1;1;  Front-End Web Developer;English;NA;2000;3;some college credit, no degree;NA,,,,,
13;NA;United States of America;NA;Not working and not looking for work;70000;male;NA;0;5;NA;0;NA;  Mobile Developer;English;NA;NA;6;no high school (secondary school);NA,,,,,,
20;NA;Canada;NA;NA;NA;male;NA;0;NA;NA;0;NA;NA;English;NA;NA;NA;some high school;NA,,,,,,
45;45;India;software development and IT;Employed for wages;NA;male;1;1;20;36200;0;0;NA;English;married or domestic partnership;50;24;bachelor's degree;Hotel and Hospitality Management,,,,,,
26;NA;United States of America;NA;Not working and not looking for work;NA;female;NA;0;20;NA;1;NA;NA;English;NA;300;1;associate's degree;Computer Networking,,,,,,
23;35;United States of America;arts, entertainment, sports, or media;Employed for wages;NA;male;NA;0;20;19000;0;0;NA;Spanish;NA;0;6;high school diploma or equivalent (GED);NA,,,
18;NA;India;NA;Not working but looking for work;16000;male;NA;0;15;NA;0;NA;Full-Stack Web Developer;English;NA;100;60;bachelor's degree;Computer Science,,,,,,
22;9;India;software development and IT;Employed for wages;NA;male;NA;0;2;12000;0;1;NA;Hindi;NA;0;8;bachelor's degree;Computer Programming,,,,,,
29;60;United States of America;education;Employed for wages;75000;male;NA;0;15;57000;1;0;Full-Stack Web Developer;Spanish;NA;40;30;bachelor's degree;Biology and Biological Sciences,,,,,,
45;120;United States of America;education;Employed for wages;NA;male;1;1;8;85000;0;1;NA;English;divorced;20;12;associate's degree;Information Technology,,,,,,
30;0;Netherlands (Holland, Europe);arts, entertainment, sports, or media;Self-employed freelancer;NA;male;NA;0;20;26500;0;1;NA;Dutch;NA;0;3;some college credit, no degree;NA,
23;NA;United States of America;NA;Not working but looking for work;NA;female;NA;0;24;NA;1;NA;Full-Stack Web Developer;English;NA;1000;4;some college credit, no degree;NA,,,,,
45;NA;South Africa;NA;Not working but looking for work;NA;male;1;1;1;NA;1;NA;NA;Afrikaans;divorced;0;1;high school diploma or equivalent (GED);NA,,,,,,
23;30;United States of America;health care;Employed for wages;40000;male;0;1;7;40000;0;0;Back-End Web Developer;English;married or domestic partnership;100;24;trade, technical, or vocational training;NA,,,,
22;NA;Netherlands (Holland, Europe);NA;NA;NA;male;NA;0;3;NA;1;NA;NA;Dutch;NA;0;1;high school diploma or equivalent (GED);NA,,,,,
34;60;United States of America;sales;Employed for wages;60000;female;NA;0;5;41000;0;0;Full-Stack Web Developer;English;NA;0;2;bachelor's degree;English,,,,,,
20;NA;Brazil;NA;Not working but looking for work;NA;male;NA;0;20;NA;0;NA;  Data Scientist / Data Engineer;Portuguese;NA;0;1;high school diploma or equivalent (GED);NA,,,,,,
26;NA;Colombia;NA;Unable to work;NA;male;0;1;20;NA;0;NA;NA;Spanish;single, never married;0;6;professional degree (MBA, MD, JD, etc.);Electrical and Electronics Engineering,,
20;NA;India;NA;Not working but looking for work;NA;male;NA;0;NA;NA;0;NA;Full-Stack Web Developer;Hindi;NA;NA;NA;high school diploma or equivalent (GED);NA,,,,,,
37;NA;United States of America;NA;Not working but looking for work;NA;male;1;1;55;NA;1;NA;NA;English;single, never married;3333;2;some college credit, no degree;NA,,,,
24;50;Romania;software development and IT;Employed for wages;NA;male;NA;0;7;NA;0;1;NA;Romanian;NA;0;4;bachelor's degree;Economics,,,,,,
23;NA;United States of America;NA;Not working and not looking for work;70000;male;NA;0;5;NA;1;NA;  Front-End Web Developer;Spanish;NA;150;8;bachelor's degree;History,,,,,,
16;NA;India;NA;Not working and not looking for work;50000;male;NA;0;20;NA;0;NA;Full-Stack Web Developer;Hindi;NA;0;3;no high school (secondary school);NA,,,,,,
31;NA;United States of America;NA;Not working but looking for work;NA;female;1;1;1;NA;0;NA;NA;English;married or domestic partnership;0;56;associate's degree;Computer and Information Systems Security,,,,,,
25;90;United States of America;software development and IT;Employed for wages;45000;male;NA;0;5;NA;0;1;  Data Scientist / Data Engineer;English;NA;200;21;bachelor's degree;Film and Video Studies,,,,,,
25;NA;United Kingdom;arts, entertainment, sports, or media;Employed for wages;25000;female;NA;0;4;NA;1;0;  User Experience Designer;English;NA;1000;5;NA;NA,,,
27;20;United States of America;software development and IT;Employed for wages;NA;male;NA;0;8;NA;0;0;NA;Telugu;NA;0;50;master's degree (non-professional);Computer and Information Studies,,,,,,
22;NA;Ukraine;NA;NA;NA;male;NA;0;NA;NA;0;NA;NA;Russian;NA;0;24;bachelor's degree;Computer Science,,,,,,
30;10;Australia;software development and IT;Self-employed business owner;NA;male;NA;0;12;100000;0;1;NA;English;NA;100;6;trade, technical, or vocational training;NA,,,,
28;NA;Greece;NA;Not working but looking for work;28000;male;NA;0;20;NA;0;NA;Full-Stack Web Developer;Greek;NA;300;15;bachelor's degree;Web Design,,,,,,
40;80;Lithuania;finance;Employed for wages;NA;male;0;1;6;100000;0;0;NA;Lithuanian;single, never married;0;18;high school diploma or equivalent (GED);NA,,,,,
28;0;Mexico;software development and IT;Self-employed freelancer;52000;male;NA;0;25;10000;0;0;Full-Stack Web Developer;Spanish;NA;NA;1;bachelor's degree;Visual Arts,,,,,,
23;NA;Nepal;software development and IT;Self-employed business owner;NA;male;NA;0;5;NA;0;1;NA;Nepali;NA;0;24;bachelor's degree;Computer Engineering Technician,,,,,,
46;120;United Kingdom;finance;Employed for wages;NA;male;1;1;5;NA;0;0;NA;English;married or domestic partnership;0;400;Ph.D.;Physics,,,,,,
22;NA;India;NA;Not working but looking for work;10000;male;NA;0;100;NA;0;NA;  Front-End Web Developer;Telugu;NA;50;2;bachelor's degree;Electrical and Electronics Engineering,,,,,,
30;0;Russia;software development and IT;Self-employed freelancer;NA;male;1;1;8;NA;0;1;NA;Russian;married or domestic partnership;100;30;bachelor's degree;Small Business Management,,,,,,
25;NA;Russia;NA;Not working but looking for work;6000;female;NA;0;30;NA;0;NA;Full-Stack Web Developer;Russian;NA;0;1;bachelor's degree;Linguistics, Interpretation, and Translation,,,,
20;NA;India;NA;Not working and not looking for work;NA;NA;NA;0;15;NA;0;NA;NA;Hindi;NA;100;5;high school diploma or equivalent (GED);NA,,,,,,
24;10;Germany;NA;Employed for wages;NA;male;0;1;5;38000;1;0;NA;German;married or domestic partnership;200;40;some college credit, no degree;NA,,,,,
40;0;Czech Republic;software development and IT;Self-employed freelancer;NA;male;1;1;7;NA;0;0;NA;Czech;married or domestic partnership;250;6;some college credit, no degree;NA,,,,,
53;NA;United States of America;NA;NA;60000;female;NA;0;NA;NA;0;NA;Full-Stack Web Developer;English;NA;NA;NA;bachelor's degree;Literature,,,,,,
25;30;Lithuania;software development and IT;Employed for wages;NA;male;NA;0;5;NA;0;0;NA;Lithuanian;NA;0;21;bachelor's degree;Economics,,,,,,
32;60;Russia;software development and IT;Employed for wages;NA;male;1;1;20;36000;0;0;NA;Russian;married or domestic partnership;0;144;bachelor's degree;Economics,,,,,,
35;NA;United States of America;NA;A stay-at-home parent or homemaker;70000;male;1;1;30;NA;1;NA;Full-Stack Web Developer;Tagalog;divorced;200;6;bachelor's degree;Economics,,,,,,
53;50;Australia;software development and IT;Employed for wages;45000;male;NA;0;3;72000;0;1;  DevOps / SysAdmin;English;NA;3000;9;trade, technical, or vocational training;NA,,,,
